File name,Coverage percent
BoundedSeekableByteChannelInputStream.java,40.0
Coders.java,42.405063291139236
DeltaDecoder.java,29.03225806451613
LZMA2Decoder.java,35.0
LZMADecoder.java,55.55555555555556
SevenZMethod.java,64.70588235294117
StartHeader.java,16.666666666666664
StreamMap.java,10.0
SubStreamsInfo.java,16.666666666666664
SevenZMethodConfiguration.java,47.61904761904761
PasswordRequiredException.java,28.57142857142857
SevenZOutputFile.java,65.01831501831502
FlushShieldFilterOutputStream.java,37.5
SkipShieldingInputStream.java,27.27272727272727
UnshrinkingInputStream.java,26.027397260273972
Zip64RequiredException.java,25.0
ZstdCompressorOutputStream.java,31.818181818181817
